StatisticsDate,TargetDiseaseCode,TargetDisease,VaccinationSeries,MeasurementType,LocationPopulation,DailyCount,TotalCount,PopulationCoverage
2021-04-11,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-12,219,COVID-19,1,DosesAdministered,1330068,1860,333224,
2021-04-12,219,COVID-19,1,FullyVaccinated,1330068,465,82356,6.19
2021-04-12,219,COVID-19,1,Vaccinated,1330068,1468,260341,19.57
2021-04-12,219,COVID-19,2,DosesAdministered,1330068,56,2466,
2021-04-12,219,COVID-19,2,FullyVaccinated,1330068,56,2466,0.19
2021-04-12,219,COVID-19,3,DosesAdministered,1330068,0,2,
2021-04-12,219,COVID-19,3,FullyVaccinated,1330068,0,2,0
2021-04-12,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-12,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-13,219,COVID-19,1,DosesAdministered,1330068,2842,336066,
2021-04-13,219,COVID-19,1,FullyVaccinated,1330068,640,82996,6.24
2021-04-13,219,COVID-19,1,Vaccinated,1330068,2280,262621,19.73
2021-04-13,219,COVID-19,2,DosesAdministered,1330068,16,2482,
2021-04-13,219,COVID-19,2,FullyVaccinated,1330068,16,2482,0.19
2021-04-13,219,COVID-19,3,DosesAdministered,1330068,0,2,
2021-04-13,219,COVID-19,3,FullyVaccinated,1330068,0,2,0
2021-04-13,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-13,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-14,219,COVID-19,1,DosesAdministered,1330068,7131,343197,
2021-04-14,219,COVID-19,1,FullyVaccinated,1330068,2009,85005,6.39
2021-04-14,219,COVID-19,1,Vaccinated,1330068,5343,267964,20.14
2021-04-14,219,COVID-19,2,DosesAdministered,1330068,85,2567,
2021-04-14,219,COVID-19,2,FullyVaccinated,1330068,85,2567,0.19
2021-04-14,219,COVID-19,3,DosesAdministered,1330068,0,2,
2021-04-14,219,COVID-19,3,FullyVaccinated,1330068,0,2,0
2021-04-14,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-14,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-15,219,COVID-19,1,DosesAdministered,1330068,12375,355572,
2021-04-15,219,COVID-19,1,FullyVaccinated,1330068,3371,88376,6.64
2021-04-15,219,COVID-19,1,Vaccinated,1330068,9307,277271,20.85
2021-04-15,219,COVID-19,2,DosesAdministered,1330068,144,2711,
2021-04-15,219,COVID-19,2,FullyVaccinated,1330068,144,2711,0.2
2021-04-15,219,COVID-19,3,DosesAdministered,1330068,0,2,
2021-04-15,219,COVID-19,3,FullyVaccinated,1330068,0,2,0
2021-04-15,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-15,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-16,219,COVID-19,1,DosesAdministered,1330068,11385,366957,
2021-04-16,219,COVID-19,1,FullyVaccinated,1330068,3555,91931,6.91
2021-04-16,219,COVID-19,1,Vaccinated,1330068,8221,285492,21.46
2021-04-16,219,COVID-19,2,DosesAdministered,1330068,140,2851,
2021-04-16,219,COVID-19,2,FullyVaccinated,1330068,140,2851,0.21
2021-04-16,219,COVID-19,3,DosesAdministered,1330068,0,2,
2021-04-16,219,COVID-19,3,FullyVaccinated,1330068,0,2,0
2021-04-16,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-16,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-17,219,COVID-19,1,DosesAdministered,1330068,2023,368980,
2021-04-17,219,COVID-19,1,FullyVaccinated,1330068,776,92707,6.97
2021-04-17,219,COVID-19,1,Vaccinated,1330068,1324,286816,21.56
2021-04-17,219,COVID-19,2,DosesAdministered,1330068,36,2887,
2021-04-17,219,COVID-19,2,FullyVaccinated,1330068,36,2887,0.22
2021-04-17,219,COVID-19,3,DosesAdministered,1330068,0,2,
2021-04-17,219,COVID-19,3,FullyVaccinated,1330068,0,2,0
2021-04-17,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-17,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-18,219,COVID-19,1,DosesAdministered,1330068,1388,370368,
2021-04-18,219,COVID-19,1,FullyVaccinated,1330068,463,93170,7
2021-04-18,219,COVID-19,1,Vaccinated,1330068,975,287791,21.64
2021-04-18,219,COVID-19,2,DosesAdministered,1330068,19,2906,
2021-04-18,219,COVID-19,2,FullyVaccinated,1330068,19,2906,0.22
2021-04-18,219,COVID-19,3,DosesAdministered,1330068,0,2,
2021-04-18,219,COVID-19,3,FullyVaccinated,1330068,0,2,0
2021-04-18,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-18,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-19,219,COVID-19,1,DosesAdministered,1330068,2577,372945,
2021-04-19,219,COVID-19,1,FullyVaccinated,1330068,1420,94590,7.11
2021-04-19,219,COVID-19,1,Vaccinated,1330068,1240,289031,21.73
2021-04-19,219,COVID-19,2,DosesAdministered,1330068,35,2941,
2021-04-19,219,COVID-19,2,FullyVaccinated,1330068,35,2941,0.22
2021-04-19,219,COVID-19,3,DosesAdministered,1330068,0,2,
2021-04-19,219,COVID-19,3,FullyVaccinated,1330068,0,2,0
2021-04-19,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-19,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-20,219,COVID-19,1,DosesAdministered,1330068,4162,377107,
2021-04-20,219,COVID-19,1,FullyVaccinated,1330068,2385,96975,7.29
2021-04-20,219,COVID-19,1,Vaccinated,1330068,1938,290969,21.88
2021-04-20,219,COVID-19,2,DosesAdministered,1330068,64,3005,
2021-04-20,219,COVID-19,2,FullyVaccinated,1330068,64,3005,0.23
2021-04-20,219,COVID-19,3,DosesAdministered,1330068,1,3,
2021-04-20,219,COVID-19,3,FullyVaccinated,1330068,1,3,0
2021-04-20,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-20,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-21,219,COVID-19,1,DosesAdministered,1330068,5026,382133,
2021-04-21,219,COVID-19,1,FullyVaccinated,1330068,972,97947,7.36
2021-04-21,219,COVID-19,1,Vaccinated,1330068,4284,295253,22.2
2021-04-21,219,COVID-19,2,DosesAdministered,1330068,75,3080,
2021-04-21,219,COVID-19,2,FullyVaccinated,1330068,75,3080,0.23
2021-04-21,219,COVID-19,3,DosesAdministered,1330068,0,3,
2021-04-21,219,COVID-19,3,FullyVaccinated,1330068,0,3,0
2021-04-21,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-21,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-22,219,COVID-19,1,DosesAdministered,1330068,11444,393577,
2021-04-22,219,COVID-19,1,FullyVaccinated,1330068,3635,101582,7.64
2021-04-22,219,COVID-19,1,Vaccinated,1330068,8202,303455,22.81
2021-04-22,219,COVID-19,2,DosesAdministered,1330068,138,3218,
2021-04-22,219,COVID-19,2,FullyVaccinated,1330068,138,3218,0.24
2021-04-22,219,COVID-19,3,DosesAdministered,1330068,0,3,
2021-04-22,219,COVID-19,3,FullyVaccinated,1330068,0,3,0
2021-04-22,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-22,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-23,219,COVID-19,1,DosesAdministered,1330068,8790,402367,
2021-04-23,219,COVID-19,1,FullyVaccinated,1330068,3366,104948,7.89
2021-04-23,219,COVID-19,1,Vaccinated,1330068,5692,309147,23.24
2021-04-23,219,COVID-19,2,DosesAdministered,1330068,111,3329,
2021-04-23,219,COVID-19,2,FullyVaccinated,1330068,111,3329,0.25
2021-04-23,219,COVID-19,3,DosesAdministered,1330068,1,4,
2021-04-23,219,COVID-19,3,FullyVaccinated,1330068,1,4,0
2021-04-23,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-23,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-24,219,COVID-19,1,DosesAdministered,1330068,3006,405373,
2021-04-24,219,COVID-19,1,FullyVaccinated,1330068,2245,107193,8.06
2021-04-24,219,COVID-19,1,Vaccinated,1330068,865,310012,23.31
2021-04-24,219,COVID-19,2,DosesAdministered,1330068,62,3391,
2021-04-24,219,COVID-19,2,FullyVaccinated,1330068,62,3391,0.25
2021-04-24,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-04-24,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-04-24,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-24,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-25,219,COVID-19,1,DosesAdministered,1330068,2360,407733,
2021-04-25,219,COVID-19,1,FullyVaccinated,1330068,1235,108428,8.15
2021-04-25,219,COVID-19,1,Vaccinated,1330068,1208,311220,23.4
2021-04-25,219,COVID-19,2,DosesAdministered,1330068,32,3423,
2021-04-25,219,COVID-19,2,FullyVaccinated,1330068,32,3423,0.26
2021-04-25,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-04-25,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-04-25,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-25,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-26,219,COVID-19,1,DosesAdministered,1330068,3176,410909,
2021-04-26,219,COVID-19,1,FullyVaccinated,1330068,1840,110268,8.28
2021-04-26,219,COVID-19,1,Vaccinated,1330068,1453,312673,23.51
2021-04-26,219,COVID-19,2,DosesAdministered,1330068,54,3477,
2021-04-26,219,COVID-19,2,FullyVaccinated,1330068,54,3477,0.26
2021-04-26,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-04-26,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-04-26,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-26,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-27,219,COVID-19,1,DosesAdministered,1330068,6743,417652,
2021-04-27,219,COVID-19,1,FullyVaccinated,1330068,3427,113695,8.55
2021-04-27,219,COVID-19,1,Vaccinated,1330068,3483,316156,23.77
2021-04-27,219,COVID-19,2,DosesAdministered,1330068,95,3572,
2021-04-27,219,COVID-19,2,FullyVaccinated,1330068,95,3572,0.27
2021-04-27,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-04-27,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-04-27,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-27,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-28,219,COVID-19,1,DosesAdministered,1330068,11030,428682,
2021-04-28,219,COVID-19,1,FullyVaccinated,1330068,4810,118505,8.91
2021-04-28,219,COVID-19,1,Vaccinated,1330068,6645,322801,24.27
2021-04-28,219,COVID-19,2,DosesAdministered,1330068,180,3752,
2021-04-28,219,COVID-19,2,FullyVaccinated,1330068,180,3752,0.28
2021-04-28,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-04-28,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-04-28,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-28,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-29,219,COVID-19,1,DosesAdministered,1330068,14467,443149,
2021-04-29,219,COVID-19,1,FullyVaccinated,1330068,6904,125409,9.43
2021-04-29,219,COVID-19,1,Vaccinated,1330068,8216,331017,24.89
2021-04-29,219,COVID-19,2,DosesAdministered,1330068,304,4056,
2021-04-29,219,COVID-19,2,FullyVaccinated,1330068,304,4056,0.3
2021-04-29,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-04-29,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-04-29,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-29,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-04-30,219,COVID-19,1,DosesAdministered,1330068,11621,454770,
2021-04-30,219,COVID-19,1,FullyVaccinated,1330068,6544,131953,9.92
2021-04-30,219,COVID-19,1,Vaccinated,1330068,5619,336636,25.31
2021-04-30,219,COVID-19,2,DosesAdministered,1330068,238,4294,
2021-04-30,219,COVID-19,2,FullyVaccinated,1330068,238,4294,0.32
2021-04-30,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-04-30,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-04-30,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-04-30,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-01,219,COVID-19,1,DosesAdministered,1330068,2984,457754,
2021-05-01,219,COVID-19,1,FullyVaccinated,1330068,2118,134071,10.08
2021-05-01,219,COVID-19,1,Vaccinated,1330068,951,337587,25.38
2021-05-01,219,COVID-19,2,DosesAdministered,1330068,31,4325,
2021-05-01,219,COVID-19,2,FullyVaccinated,1330068,31,4325,0.33
2021-05-01,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-01,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-01,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-01,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-02,219,COVID-19,1,DosesAdministered,1330068,2415,460169,
2021-05-02,219,COVID-19,1,FullyVaccinated,1330068,1000,135071,10.16
2021-05-02,219,COVID-19,1,Vaccinated,1330068,1560,339147,25.5
2021-05-02,219,COVID-19,2,DosesAdministered,1330068,27,4352,
2021-05-02,219,COVID-19,2,FullyVaccinated,1330068,27,4352,0.33
2021-05-02,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-02,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-02,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-02,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-03,219,COVID-19,1,DosesAdministered,1330068,5669,465838,
2021-05-03,219,COVID-19,1,FullyVaccinated,1330068,3571,138642,10.42
2021-05-03,219,COVID-19,1,Vaccinated,1330068,2325,341472,25.67
2021-05-03,219,COVID-19,2,DosesAdministered,1330068,70,4422,
2021-05-03,219,COVID-19,2,FullyVaccinated,1330068,70,4422,0.33
2021-05-03,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-03,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-03,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-03,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-04,219,COVID-19,1,DosesAdministered,1330068,8579,474417,
2021-05-04,219,COVID-19,1,FullyVaccinated,1330068,3958,142600,10.72
2021-05-04,219,COVID-19,1,Vaccinated,1330068,4959,346431,26.05
2021-05-04,219,COVID-19,2,DosesAdministered,1330068,114,4536,
2021-05-04,219,COVID-19,2,FullyVaccinated,1330068,114,4536,0.34
2021-05-04,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-04,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-04,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-04,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-05,219,COVID-19,1,DosesAdministered,1330068,12860,487277,
2021-05-05,219,COVID-19,1,FullyVaccinated,1330068,6134,148734,11.18
2021-05-05,219,COVID-19,1,Vaccinated,1330068,7264,353695,26.59
2021-05-05,219,COVID-19,2,DosesAdministered,1330068,235,4771,
2021-05-05,219,COVID-19,2,FullyVaccinated,1330068,235,4771,0.36
2021-05-05,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-05,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-05,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-05,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-06,219,COVID-19,1,DosesAdministered,1330068,17224,504501,
2021-05-06,219,COVID-19,1,FullyVaccinated,1330068,9451,158185,11.89
2021-05-06,219,COVID-19,1,Vaccinated,1330068,8610,362305,27.24
2021-05-06,219,COVID-19,2,DosesAdministered,1330068,335,5106,
2021-05-06,219,COVID-19,2,FullyVaccinated,1330068,335,5106,0.38
2021-05-06,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-06,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-06,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-06,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-07,219,COVID-19,1,DosesAdministered,1330068,13463,517964,
2021-05-07,219,COVID-19,1,FullyVaccinated,1330068,7888,166073,12.49
2021-05-07,219,COVID-19,1,Vaccinated,1330068,6274,368579,27.71
2021-05-07,219,COVID-19,2,DosesAdministered,1330068,297,5403,
2021-05-07,219,COVID-19,2,FullyVaccinated,1330068,297,5403,0.41
2021-05-07,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-07,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-07,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-07,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-08,219,COVID-19,1,DosesAdministered,1330068,5456,523420,
2021-05-08,219,COVID-19,1,FullyVaccinated,1330068,2599,168672,12.68
2021-05-08,219,COVID-19,1,Vaccinated,1330068,3060,371639,27.94
2021-05-08,219,COVID-19,2,DosesAdministered,1330068,50,5453,
2021-05-08,219,COVID-19,2,FullyVaccinated,1330068,50,5453,0.41
2021-05-08,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-08,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-08,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-08,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-09,219,COVID-19,1,DosesAdministered,1330068,3175,526595,
2021-05-09,219,COVID-19,1,FullyVaccinated,1330068,2134,170806,12.84
2021-05-09,219,COVID-19,1,Vaccinated,1330068,1167,372806,28.03
2021-05-09,219,COVID-19,2,DosesAdministered,1330068,21,5474,
2021-05-09,219,COVID-19,2,FullyVaccinated,1330068,21,5474,0.41
2021-05-09,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-09,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-09,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-09,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-10,219,COVID-19,1,DosesAdministered,1330068,4270,530865,
2021-05-10,219,COVID-19,1,FullyVaccinated,1330068,2355,173161,13.02
2021-05-10,219,COVID-19,1,Vaccinated,1330068,2190,374996,28.19
2021-05-10,219,COVID-19,2,DosesAdministered,1330068,47,5521,
2021-05-10,219,COVID-19,2,FullyVaccinated,1330068,47,5521,0.42
2021-05-10,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-10,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-10,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-10,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-11,219,COVID-19,1,DosesAdministered,1330068,6081,536946,
2021-05-11,219,COVID-19,1,FullyVaccinated,1330068,2684,175845,13.22
2021-05-11,219,COVID-19,1,Vaccinated,1330068,3739,378735,28.47
2021-05-11,219,COVID-19,2,DosesAdministered,1330068,117,5638,
2021-05-11,219,COVID-19,2,FullyVaccinated,1330068,117,5638,0.42
2021-05-11,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-11,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-11,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-11,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-12,219,COVID-19,1,DosesAdministered,1330068,9853,546799,
2021-05-12,219,COVID-19,1,FullyVaccinated,1330068,4486,180331,13.56
2021-05-12,219,COVID-19,1,Vaccinated,1330068,5998,384733,28.93
2021-05-12,219,COVID-19,2,DosesAdministered,1330068,259,5897,
2021-05-12,219,COVID-19,2,FullyVaccinated,1330068,259,5897,0.44
2021-05-12,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-12,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-12,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-12,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-13,219,COVID-19,1,DosesAdministered,1330068,12623,559422,
2021-05-13,219,COVID-19,1,FullyVaccinated,1330068,7556,187887,14.13
2021-05-13,219,COVID-19,1,Vaccinated,1330068,5818,390551,29.36
2021-05-13,219,COVID-19,2,DosesAdministered,1330068,307,6204,
2021-05-13,219,COVID-19,2,FullyVaccinated,1330068,307,6204,0.47
2021-05-13,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-13,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-13,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-13,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-14,219,COVID-19,1,DosesAdministered,1330068,8607,568029,
2021-05-14,219,COVID-19,1,FullyVaccinated,1330068,3246,191133,14.37
2021-05-14,219,COVID-19,1,Vaccinated,1330068,6117,396668,29.82
2021-05-14,219,COVID-19,2,DosesAdministered,1330068,161,6365,
2021-05-14,219,COVID-19,2,FullyVaccinated,1330068,161,6365,0.48
2021-05-14,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-14,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-14,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-14,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-15,219,COVID-19,1,DosesAdministered,1330068,3430,571459,
2021-05-15,219,COVID-19,1,FullyVaccinated,1330068,527,191660,14.41
2021-05-15,219,COVID-19,1,Vaccinated,1330068,3132,399800,30.06
2021-05-15,219,COVID-19,2,DosesAdministered,1330068,23,6388,
2021-05-15,219,COVID-19,2,FullyVaccinated,1330068,23,6388,0.48
2021-05-15,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-15,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-15,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-15,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-16,219,COVID-19,1,DosesAdministered,1330068,963,572422,
2021-05-16,219,COVID-19,1,FullyVaccinated,1330068,157,191817,14.42
2021-05-16,219,COVID-19,1,Vaccinated,1330068,932,400732,30.13
2021-05-16,219,COVID-19,2,DosesAdministered,1330068,0,6388,
2021-05-16,219,COVID-19,2,FullyVaccinated,1330068,0,6388,0.48
2021-05-16,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-16,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-16,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-16,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-17,219,COVID-19,1,DosesAdministered,1330068,6874,579296,
2021-05-17,219,COVID-19,1,FullyVaccinated,1330068,1961,193778,14.57
2021-05-17,219,COVID-19,1,Vaccinated,1330068,5887,406619,30.57
2021-05-17,219,COVID-19,2,DosesAdministered,1330068,67,6455,
2021-05-17,219,COVID-19,2,FullyVaccinated,1330068,67,6455,0.49
2021-05-17,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-17,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-17,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-17,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-18,219,COVID-19,1,DosesAdministered,1330068,7834,587130,
2021-05-18,219,COVID-19,1,FullyVaccinated,1330068,2918,196696,14.79
2021-05-18,219,COVID-19,1,Vaccinated,1330068,5855,412474,31.01
2021-05-18,219,COVID-19,2,DosesAdministered,1330068,78,6533,
2021-05-18,219,COVID-19,2,FullyVaccinated,1330068,78,6533,0.49
2021-05-18,219,COVID-19,3,DosesAdministered,1330068,0,4,
2021-05-18,219,COVID-19,3,FullyVaccinated,1330068,0,4,0
2021-05-18,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-18,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-19,219,COVID-19,1,DosesAdministered,1330068,8835,595965,
2021-05-19,219,COVID-19,1,FullyVaccinated,1330068,4911,201607,15.16
2021-05-19,219,COVID-19,1,Vaccinated,1330068,5224,417698,31.4
2021-05-19,219,COVID-19,2,DosesAdministered,1330068,143,6676,
2021-05-19,219,COVID-19,2,FullyVaccinated,1330068,143,6676,0.5
2021-05-19,219,COVID-19,3,DosesAdministered,1330068,1,5,
2021-05-19,219,COVID-19,3,FullyVaccinated,1330068,1,5,0
2021-05-19,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-19,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-20,219,COVID-19,1,DosesAdministered,1330068,14478,610443,
2021-05-20,219,COVID-19,1,FullyVaccinated,1330068,10758,212365,15.97
2021-05-20,219,COVID-19,1,Vaccinated,1330068,5320,423018,31.8
2021-05-20,219,COVID-19,2,DosesAdministered,1330068,228,6904,
2021-05-20,219,COVID-19,2,FullyVaccinated,1330068,228,6904,0.52
2021-05-20,219,COVID-19,3,DosesAdministered,1330068,0,5,
2021-05-20,219,COVID-19,3,FullyVaccinated,1330068,0,5,0
2021-05-20,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-20,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-21,219,COVID-19,1,DosesAdministered,1330068,14101,624544,
2021-05-21,219,COVID-19,1,FullyVaccinated,1330068,9173,221538,16.66
2021-05-21,219,COVID-19,1,Vaccinated,1330068,6615,429633,32.29
2021-05-21,219,COVID-19,2,DosesAdministered,1330068,180,7084,
2021-05-21,219,COVID-19,2,FullyVaccinated,1330068,180,7084,0.53
2021-05-21,219,COVID-19,3,DosesAdministered,1330068,0,5,
2021-05-21,219,COVID-19,3,FullyVaccinated,1330068,0,5,0
2021-05-21,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-21,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-22,219,COVID-19,1,DosesAdministered,1330068,4848,629392,
2021-05-22,219,COVID-19,1,FullyVaccinated,1330068,1530,223068,16.77
2021-05-22,219,COVID-19,1,Vaccinated,1330068,4099,433732,32.61
2021-05-22,219,COVID-19,2,DosesAdministered,1330068,13,7097,
2021-05-22,219,COVID-19,2,FullyVaccinated,1330068,13,7097,0.53
2021-05-22,219,COVID-19,3,DosesAdministered,1330068,0,5,
2021-05-22,219,COVID-19,3,FullyVaccinated,1330068,0,5,0
2021-05-22,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-22,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-23,219,COVID-19,1,DosesAdministered,1330068,3726,633118,
2021-05-23,219,COVID-19,1,FullyVaccinated,1330068,834,223902,16.82
2021-05-23,219,COVID-19,1,Vaccinated,1330068,3332,437064,32.86
2021-05-23,219,COVID-19,2,DosesAdministered,1330068,2,7099,
2021-05-23,219,COVID-19,2,FullyVaccinated,1330068,2,7099,0.53
2021-05-23,219,COVID-19,3,DosesAdministered,1330068,0,5,
2021-05-23,219,COVID-19,3,FullyVaccinated,1330068,0,5,0
2021-05-23,219,COVID-19,4,DosesAdministered,1330068,0,0,
2021-05-23,219,COVID-19,4,FullyVaccinated,1330068,0,0,0
2021-05-24,219,COVID-19,1,DosesAdministered,1330068,5437,638555,
2021-05-24,219,COVID-19,1,FullyVaccinated,1330068,2254,226156,17
2021-05-24,219,COVID-19,1,Vaccinated,1330068,4382,441446,33.19
